id,last_name,first_name,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces,positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces
3041,Cunningham,Dante,NOR,PF,@ DEN,12.00,2.20,0.23,1.90,0.43,0.32,0.26,0.19,0.68,0.17,0.11,0.90,1.30,0.00,0.00,3500,10,3100,6900,0,35200,0,4900,3300,PF,SF,SF,SF;PF,,,,F,F
3225,Smith,Ish,NOR,PG,@ DEN,6.00,2.39,0.11,0.85,1.58,0.22,0.09,0.45,0.90,0.25,0.14,1.01,1.40,0.00,0.00,4800,20,4300,6850,0,59400,0,0,4100,PG,PG,PG,PG,,,,G,G
3127,Bjelica,Nemanja,MIN,SF,@ BKN,9.00,2.19,0.46,1.83,0.64,0.22,0.09,0.30,0.32,0.18,0.12,0.77,1.11,0.00,0.00,3500,10,3400,5800,0,42100,0,5300,3800,SF,PF,PF,PF,,,,F,F
1789,Haslem,Udonis,MIA,PF,POR,8.00,1.93,0.03,1.95,0.45,0.19,0.15,0.36,0.79,0.25,0.10,0.83,1.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PF,PF,PF,PF,,,,F,F
5054,Vaughn,Rashad,MIL,SG,@ PHO,8.00,3.16,0.50,1.08,0.33,0.20,0.05,0.54,0.67,0.31,0.13,1.18,1.38,0.00,0.00,3500,10,3000,6400,0,35000,0,3000,3000,SG,SG,SG,SG,,,,G,G
3579,Robinson,Thomas,BKN,PF,MIN,5.00,1.89,0.00,1.79,0.13,0.17,0.25,0.35,0.78,0.33,0.26,0.78,0.73,0.00,0.00,3500,10,3000,5000,0,35000,0,3600,3700,PF,PF,PF,PF;C,,,,F,F
2365,Udrih,Beno,MIA,PG,POR,7.00,2.53,0.12,0.56,0.86,0.16,0.05,0.38,0.91,0.37,0.06,1.02,1.26,0.00,0.00,3500,10,3000,5000,0,35000,0,0,3000,PG,PG,PG,PG,,,,G,G
5002,Booker,Devin,PHO,SG,MIL,8.00,2.47,0.27,0.64,0.49,0.24,0.10,0.35,0.64,0.38,0.11,0.91,1.30,0.00,0.00,3500,10,3100,0,0,0,0,0,0,SG,SG,SG,,,,,,
3505,Henson,John,MIL,PF,@ PHO,5.00,1.93,0.00,1.22,0.23,0.11,0.42,0.43,0.80,0.33,0.31,0.80,0.64,0.00,0.00,3500,12,3900,7500,0,57300,0,7200,3500,PF,C,PF,PF;C,,,,F,C
3942,Patterson,Lamar,ATL,SG,@ ORL,7.00,2.04,0.25,0.52,0.78,0.25,0.04,0.33,0.28,0.73,0.25,0.53,0.93,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SG,SG,SG,SG,,,,G,G
3589,Scott,Mike,ATL,SF,@ ORL,5.00,1.94,0.25,0.86,0.51,0.11,0.03,0.21,0.46,0.28,0.08,0.71,1.06,0.00,0.00,3500,10,3100,5000,0,41700,0,4200,3600,SF,PF,PF,PF,,,,F,F
2001,Miller,Andre,MIN,PG,@ BKN,5.00,1.29,0.03,0.48,1.20,0.24,0.03,0.43,0.48,0.26,0.07,0.50,0.51,0.00,0.00,3500,10,3000,5000,0,39800,0,3900,3900,PG,PG,PG,PG;SG,,,,G,G
3905,Brown,Markel,BKN,SG,MIN,6.00,1.68,0.13,0.83,0.34,0.24,0.11,0.21,0.46,0.37,0.07,0.59,0.96,0.00,0.00,3500,10,3100,5000,0,35000,0,3000,3500,SG,SG,SG,SG,,,,G,G
3917,Ennis,Tyler,MIL,PG,@ PHO,5.00,1.39,0.13,0.39,0.95,0.32,0.04,0.50,0.47,0.05,0.02,0.61,0.96,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PG,PG,PG,PG,,,,G,G
3960,Rudez,Damjan,MIN,SF,@ BKN,7.00,2.11,0.53,0.29,0.31,0.09,0.00,0.32,0.24,0.05,0.01,0.77,0.92,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SF,SG,SF,SG;SF,,,,G,F
3863,Curry,Seth,SAC,SG,@ TOR,5.00,1.36,0.14,0.86,0.38,0.15,0.00,0.33,0.36,0.22,0.06,0.50,0.84,0.00,0.00,3500,10,3100,5000,0,35000,0,3000,3000,SG,PG,PG,PG,,,,G,G
3774,Dedmon,Dewayne,ORL,C,ATL,3.00,0.70,0.00,1.13,0.04,0.08,0.17,0.18,0.29,0.13,0.09,0.29,0.26,0.00,0.00,3500,10,3100,5000,0,35000,0,4600,3400,C,C,C,C,,C,,C,C
3943,Payne,Adreian,MIN,PF,@ BKN,4.00,1.09,0.01,0.78,0.16,0.11,0.03,0.21,0.46,0.12,0.06,0.48,0.69,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3600,PF,PF,PF,PF,,,,F,F
3938,Napier,Shabazz,ORL,PG,ATL,3.00,1.04,0.17,0.27,0.48,0.12,0.01,0.26,0.18,0.17,0.05,0.35,0.57,0.00,0.00,3500,10,3100,5000,0,35000,0,3000,3500,PG,PG,PG,PG,,,,G,G
3010,Carroll,DeMarre,TOR,SF,SAC,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,5600,22,5500,9850,0,82700,0,9400,4250,SF,SF,SF,SF;PF,,,,F,F
5083,Alexander,Cliff,POR,PF,@ MIA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PF,PF,PF,PF,,,,F,F
2204,Jones,James,CLE,SF,PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3100,5000,0,35000,0,3000,3100,SF,SG,SG,SG;SF,,,,F,F
3907,Caboclo,Bruno,TOR,SF,SAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SF,SF,SF,SF,,,,F,F
4073,Moreland,Eric,SAC,PF,@ TOR,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PF,PF,PF,PF,,,,F,F
3402,Valanciunas,Jonas,TOR,C,SAC,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,5700,22,5600,10400,0,84400,0,11300,4700,C,C,C,C,,C,,C,C
3506,Holiday,Justin,ATL,SG,@ ORL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3600,SG,SG,SG,SG;SF,,,,G,G
2787,Watson,CJ,ORL,PG,ATL,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3600,15,3100,5900,0,56200,0,5800,3500,PG,PG,PG,PG,,,,G,G
2084,Miller,Mike,DEN,SF,NOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3100,5000,0,35000,0,3000,3000,SF,SG,SG,SG;SF,,,,G,F
2097,Williams,Mo,CLE,PG,PHI,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,4700,18,4600,8550,0,63600,0,8200,4400,PG,PG,PG,PG;SG,,,,G,G
5134,Dukan,Duje,SAC,PF,@ TOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,0,0,4000,3000,PF,SF,SF,SF,,,,F,F
3381,Mack,Shelvin,ATL,PG,@ ORL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3800,3500,PG,PG,PG,PG,,,,G,G
2189,Perkins,Kendrick,NOR,C,@ DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3700,3000,C,C,C,C,,C,,C,C
5168,Montero,Luis,POR,SF,@ MIA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,44000,0,3000,3000,SF,SF,SF,SF,,,,F,G
3054,Douglas,Toney,NOR,PG,@ DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,38600,0,0,3000,PG,SG,PG,PG;SG,,,,G,G
3150,Babbitt,Luke,NOR,SF,@ DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3800,3400,SF,SG,SF,SF,,,,F,F
5058,Wright,Delon,TOR,PG,SAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,38000,0,3000,3000,PG,PG,PG,PG,,,,G,G
5046,Richardson,Josh,MIA,SG,POR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SG,SG,SG,SG,,,,G,G
5196,Kaun,Sasha,CLE,C,PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,C,C,C,C,,C,,C,C
3924,Harris,Joe,CLE,SG,PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3300,SG,SG,SG,SG,,,,G,G
3455,Copeland,Chris,MIL,SF,@ PHO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,6600,0,35000,0,3000,3000,SF,SF,PF,SF;PF,,,,F,F
3427,Acy,Quincy,SAC,PF,@ TOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3300,PF,PF,PF,SF;PF,,,,F,F
3939,Nurkic,Jusuf,DEN,C,NOR,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,4000,17,5000,5000,0,67600,0,15400,4000,C,C,C,C,,C,,C,C
3155,Anderson,James,SAC,SG,@ TOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SG,SF,SG,SG;SF,,,,G,G
5006,Connaughton,Pat,POR,SG,@ MIA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SG,SG,SF,SG;SF,,,,G,G
3684,Larkin,Shane,BKN,PG,MIN,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,4600,12,4200,6800,0,65000,0,7600,3950,PG,PG,PG,PG,,,,G,G
2835,Hickson,JJ,DEN,PF,NOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4000,10,3800,6850,0,65500,0,7200,4000,PF,PF,PF,PF;C,,,,F,C
3137,Pondexter,Quincy,NOR,SF,@ DEN,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3900,16,3000,5000,0,46400,0,7800,3300,SF,SG,SF,SG;SF,,,,F,G
5020,Hollis-Jefferson,Rondae,BKN,SF,MIN,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,4000,10,4600,6550,0,67500,0,7700,3950,SF,SG,SG,SG;SF,,,,F,F
3719,Goodwin,Archie,PHO,PG,MIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3600,10,3000,5000,0,35200,0,4700,3000,PG,SG,SG,PG;SG,,,,G,G
2710,Chandler,Wilson,DEN,SF,NOR,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,0,24,5500,5000,0,93000,0,14300,4000,SF,SG,SF,SG;SF,,,,F,F
2735,Landry,Carl,PHI,PF,@ CLE,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,0,10,3000,5000,0,42800,0,5300,3500,PF,SF,PF,SF;PF,,,,F,F
3927,Inglis,Damien,MIL,SF,@ PHO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SF,SF,SF,SF,,,,F,F
2805,Ajinca,Alexis,NOR,C,@ DEN,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3500,10,3400,5750,0,44300,0,4800,3500,C,C,C,PF;C,,C,,C,C
5044,Powell,Norman,TOR,SG,SAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SG,SG,SG,SG,,,,G,G
4070,Frazier,Tim,POR,PG,@ MIA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PG,PG,PG,PG,,,,G,G
2811,Bayless,Jerryd,MIL,PG,@ PHO,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,4600,20,4900,9450,0,86100,0,9400,4300,PG,SG,PG,PG;SG,,,,G,G
3683,Karasev,Sergey,BKN,SF,MIN,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3100,SF,SG,SF,SG;SF,,,,G,G
5145,Wood,Christian,PHI,PF,@ CLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3400,3000,PF,C,PF,PF;C,,,,F,F
4036,Cotton,Bryce,PHO,PG,MIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,0,3000,PG,PG,PG,PG,,,,G,G
2007,Andersen,Chris,MIA,C,POR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,44600,0,5600,3000,C,PF,C,PF;C,,,,C,F
3953,Tavares,Walter,ATL,C,@ ORL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,38000,0,3300,3000,C,C,C,C,,C,,C,C
3952,Stokes,Jarnell,MIA,PF,POR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,0,3000,PF,PF,PF,PF,,,,F,F
1812,Stoudemire,Amar'e,MIA,PF,POR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3600,10,3000,5000,0,63000,0,8500,3500,PF,C,PF,PF;C,,,,F,F
3913,Marble,Devyn,ORL,SG,ATL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3300,SG,SG,SF,SG;SF,,,,F,G
3337,Pekovic,Nikola,MIN,C,@ BKN,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,4800,18,3200,5000,0,89000,0,10800,4000,C,C,C,C,,C,,C,C
2046,Kaman,Chris,POR,C,@ MIA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3700,10,3000,5000,0,52600,0,8000,3500,C,PF,C,PF;C,,C,,C,C
3709,Hardaway Jr,Tim,ATL,SG,@ ORL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,39700,0,3700,3700,SG,SG,SG,SG;SF,,,,G,G
3681,Bennett,Anthony,TOR,PF,SAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PF,SF,SF,SF;PF,,,,F,F
2739,McRoberts,Josh,MIA,PF,POR,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3500,10,3200,5400,0,43100,0,4400,3000,PF,PF,PF,PF;C,,,,F,F
3119,Vasquez,Greivis,MIL,PG,@ PHO,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3600,10,3500,6800,0,48700,0,6400,3500,PG,SG,PG,PG;SG,,,,G,G
3928,Jefferson,Cory,PHO,PF,MIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PF,PF,PF,PF,,,,F,F
5025,Jones,Tyus,MIN,PG,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,44000,0,3400,3000,PG,PG,PG,PG,,,,G,G
2871,Weems,Sonny,PHO,SF,MIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SF,SG,SG,SG;SF,,,,G,G
5004,Cauley-Stein,Willie,SAC,C,@ TOR,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3600,10,3300,5950,0,48600,0,6700,3800,C,C,C,C,,C,,C,F
2142,Butler,Caron,SAC,SF,@ TOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SF,SF,SF,SF,,,,F,F
5031,McCullough,Chris,BKN,PF,MIN,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,0,10,3000,5000,0,50000,0,6700,3000,,PF,PF,PF,,,,F,F
5035,Mudiay,Emmanuel,DEN,PG,NOR,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,4900,25,5400,9200,0,73200,0,8500,4500,PG,PG,PG,PG,,,,G,G
