id,last_name,first_name,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces,positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces
3953,Tavares,Walter,ATL,C,PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,38000,0,3300,3000,C,C,C,C,,C,,C,C
2046,Kaman,Chris,POR,C,@ OKC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3700,10,3000,5000,0,58200,0,8100,3500,C,PF,C,PF;C,,C,,C,C
2032,Dunleavy,Mike,CHI,SF,MEM,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,4200,18,3000,5000,0,66200,0,8600,3700,SF,SG,SF,SG;SF,,,,F,F
5042,Portis,Bobby,CHI,PF,MEM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,38000,0,5300,3000,PF,PF,PF,PF,,,,F,F
3949,Smart,Marcus,BOS,PG,@ DET,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,5300,18,4700,9250,0,77400,0,9100,4000,PG,PG,PG,PG,,,,G,G
3913,Marble,Devyn,ORL,SG,CHA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3300,SG,SG,SF,SG;SF,,,,F,G
3900,Adams,Jordan,MEM,SG,@ CHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3700,3000,SG,SG,SG,SG,,,,G,G
3903,Bairstow,Cameron,CHI,PF,MEM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PF,PF,PF,PF;C,,,,C,F
2189,Perkins,Kendrick,NOR,C,@ UTA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3700,3000,C,C,C,C,,C,,C,C
5046,Richardson,Josh,MIA,SG,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SG,SG,SG,SG,,,,G,G
2607,Hollins,Ryan,WAS,PF,@ SAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4000,10,3100,5000,0,35000,0,3000,3300,PF,C,C,C,,C,,C,C
3107,Monroe,Greg,MIL,C,@ LAC,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,7800,32,7200,14650,0,128700,0,15400,5400,C,C,C,PF;C,,C,,F,F
3516,Jenkins,John,DAL,SG,@ IND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3600,SG,SG,SG,SG;SF,,,,G,G
3137,Pondexter,Quincy,NOR,SF,@ UTA,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3900,16,3000,5000,0,44100,0,7900,3300,SF,SG,SF,SG;SF,,,,F,G
4036,Cotton,Bryce,PHO,PG,@ GSW,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PG,PG,PG,PG,,,,G,G
3119,Vasquez,Greivis,MIL,PG,@ LAC,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3600,10,3500,6800,0,47800,0,6500,3500,PG,SG,PG,PG;SG,,,,G,G
3002,Jennings,Brandon,DET,PG,BOS,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,0,25,4000,5000,0,105100,0,15100,4000,,PG,PG,PG,,,,G,G
3381,Mack,Shelvin,ATL,PG,PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,36800,0,3500,3500,PG,PG,PG,PG,,,,G,G
2624,Novak,Steve,OKC,SF,POR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3500,SF,SF,SF,SF;PF,,,,F,F
3549,Mejri,Salah,DAL,C,@ IND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,38000,0,3000,3000,C,C,C,C,,C,,C,C
3958,Wilcox,CJ,LAC,SG,MIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,10,3000,5000,0,35000,0,3000,3000,SG,SG,SG,SG,,,,G,G
2739,McRoberts,Josh,MIA,PF,@ BKN,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3500,10,3200,5400,0,44800,0,4600,3000,PF,PF,PF,PF;C,,,,F,F
3532,Kidd-Gilchrist,Michael,CHA,SF,@ ORL,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,0,21,3000,5000,0,87100,0,9300,3500,SF,SF,SF,SF,,,,F,F
5001,Anderson,Justin,DAL,SF,@ IND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SF,SF,SF,SF,,,,F,G
3054,Douglas,Toney,NOR,PG,@ UTA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,36700,0,5200,3000,PG,SG,PG,PG;SG,,,,G,G
